,Year,Category,Prize,Motivation,Prize_Share,Laureate_ID,Laureate_Type,Full_Name,Birth_Date,Birth_City,Birth_Country,Sex,Organization_Name,Organization_City,Organization_Country,Death_Date,Death_City,Death_Country
85,1915,Physics,The_Nobel_Prize_in_Physics_1915,"""for_their_services_in_the_analysis_of_crystal_structure_by_means_of_X-rays""",2-Jan,20,Individual,Sir_William_Henry_Bragg,1862-07-02,Wigton,United_Kingdom,Male,University_College,London,United_Kingdom,3/12/1942,London,United_Kingdom
86,1915,Physics,The_Nobel_Prize_in_Physics_1915,"""for_their_services_in_the_analysis_of_crystal_structure_by_means_of_X-rays""",2-Jan,21,Individual,William_Lawrence_Bragg,1890-03-31,Adelaide,Australia,Male,Victoria_University,Manchester,United_Kingdom,7/1/1971,Ipswich,United_Kingdom
87,1916,Literature,The_Nobel_Prize_in_Literature_1916,"""in_recognition_of_his_significance_as_the_leading_representative_of_a_new_era_in_our_literature""",1-Jan,585,Individual,Carl_Gustaf_Verner_von_Heidenstam,1859-07-06,Olshammar,Sweden,Male,,,,5/20/1940,Övralid,Sweden
88,1917,Literature,The_Nobel_Prize_in_Literature_1917,"""for_his_varied_and_rich_poetry,_which_is_inspired_by_lofty_ideals""",2-Jan,586,Individual,Karl_Adolph_Gjellerup,1857-06-02,Roholte,Denmark,Male,,,,10/11/1919,Klotzsche,Germany
89,1917,Literature,The_Nobel_Prize_in_Literature_1917,"""for_his_authentic_descriptions_of_present-day_life_in_Denmark""",2-Jan,587,Individual,Henrik_Pontoppidan,1857-07-24,Fredericia,Denmark,Male,,,,8/21/1943,Ordrup,Denmark
90,1917,Peace,The_Nobel_Peace_Prize_1917,,1-Jan,482,Organization,Comité_international_de_la_Croix_Rouge_(International_Committee_of_the_Red_Cross),,,,,,,,,,
91,1917,Physics,The_Nobel_Prize_in_Physics_1917,"""for_his_discovery_of_the_characteristic_R&ouml;ntgen_radiation_of_the_elements""",1-Jan,22,Individual,Charles_Glover_Barkla,1877-06-07,Widnes,United_Kingdom,Male,Edinburgh_University,Edinburgh,United_Kingdom,10/23/1944,Edinburgh,Scotland
92,1918,Chemistry,The_Nobel_Prize_in_Chemistry_1918,"""for_the_synthesis_of_ammonia_from_its_elements""",1-Jan,177,Individual,Fritz_Haber,1868-12-09,Breslau_(Wroclaw),Prussia_(Poland),Male,Kaiser-Wilhelm-Institut_(now_Fritz-Haber-Institut)_für_physikalische_Chemie_und_Electrochemie,Berlin-Dahlem,Germany,1/29/1934,Basel,Switzerland
93,1918,Physics,The_Nobel_Prize_in_Physics_1918,"""in_recognition_of_the_services_he_rendered_to_the_advancement_of_Physics_by_his_discovery_of_energy_quanta""",1-Jan,23,Individual,Max_Karl_Ernst_Ludwig_Planck,1858-04-23,Kiel,Schleswig_(Germany),Male,Berlin_University,Berlin,Germany,10/4/1947,Göttingen,West_Germany_(Germany)
94,1919,Literature,The_Nobel_Prize_in_Literature_1919,"""in_special_appreciation_of_his_epic,_<I>Olympian_Spring</I>""",1-Jan,588,Individual,Carl_Friedrich_Georg_Spitteler,1845-04-24,Liestal,Switzerland,Male,,,,12/29/1924,Lucerne,Switzerland
95,1919,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1919,"""for_his_discoveries_relating_to_immunity""",1-Jan,309,Individual,Jules_Bordet,1870-06-13,Soignies,Belgium,Male,Brussels_University,Brussels,Belgium,4/6/1961,Brussels,Belgium
96,1919,Peace,The_Nobel_Peace_Prize_1919,,1-Jan,483,Individual,Thomas_Woodrow_Wilson,1856-12-28,"Staunton,_VA",United_States_of_America,Male,,,,2/3/1924,"Washington,_DC",United_States_of_America
97,1919,Physics,The_Nobel_Prize_in_Physics_1919,"""for_his_discovery_of_the_Doppler_effect_in_canal_rays_and_the_splitting_of_spectral_lines_in_electric_fields""",1-Jan,24,Individual,Johannes_Stark,1874-04-15,Schickenhof,Germany,Male,Greifswald_University,Greifswald,Germany,6/21/1957,Traunstein,West_Germany_(Germany)
98,1920,Chemistry,The_Nobel_Prize_in_Chemistry_1920,"""in_recognition_of_his_work_in_thermochemistry""",1-Jan,178,Individual,Walther_Hermann_Nernst,1864-06-25,Briesen,Prussia_(Germany),Male,Berlin_University,Berlin,Germany,11/18/1941,Muskau,Germany
99,1920,Literature,The_Nobel_Prize_in_Literature_1920,"""for_his_monumental_work,_<I>Growth_of_the_Soil</I>""",1-Jan,589,Individual,Knut_Pedersen_Hamsun,1859-08-04,Lom,Norway,Male,,,,2/19/1952,Grimstad,Norway
100,1920,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1920,"""for_his_discovery_of_the_capillary_motor_regulating_mechanism""",1-Jan,310,Individual,Schack_August_Steenberg_Krogh,1874-11-15,Grenå,Denmark,Male,Copenhagen_University,Copenhagen,Denmark,9/13/1949,Copenhagen,Denmark
101,1920,Peace,The_Nobel_Peace_Prize_1920,,1-Jan,484,Individual,Léon_Victor_Auguste_Bourgeois,1851-05-21,Paris,France,Male,,,,9/29/1925,Épernay,France
102,1920,Physics,The_Nobel_Prize_in_Physics_1920,"""in_recognition_of_the_service_he_has_rendered_to_precision_measurements_in_Physics_by_his_discovery_of_anomalies_in_nickel_steel_alloys""",1-Jan,25,Individual,Charles_Edouard_Guillaume,1861-02-15,Fleurier,Switzerland,Male,Bureau_International_des_Poids_et_Mesures_(International_Bureau_of_Weights_and_Measures),Sèvres,France,6/13/1938,Sèvres,France
103,1921,Chemistry,The_Nobel_Prize_in_Chemistry_1921,"""for_his_contributions_to_our_knowledge_of_the_chemistry_of_radioactive_substances,_and_his_investigations_into_the_origin_and_nature_of_isotopes""",1-Jan,179,Individual,Frederick_Soddy,1877-09-02,Eastbourne,United_Kingdom,Male,University_of_Oxford,Oxford,United_Kingdom,9/22/1956,Brighton,United_Kingdom
104,1921,Literature,The_Nobel_Prize_in_Literature_1921,"""in_recognition_of_his_brilliant_literary_achievements,_characterized_as_they_are_by_a_nobility_of_style,_a_profound_human_sympathy,_grace,_and_a_true_Gallic_temperament""",1-Jan,590,Individual,Anatole_France,1844-04-16,Paris,France,Male,,,,10/12/1924,Saint-Cyr-sur-Loire,France
105,1921,Peace,The_Nobel_Peace_Prize_1921,,2-Jan,485,Individual,Karl_Hjalmar_Branting,1860-11-23,Stockholm,Sweden,Male,,,,2/24/1925,Stockholm,Sweden
106,1921,Peace,The_Nobel_Peace_Prize_1921,,2-Jan,486,Individual,Christian_Lous_Lange,1869-09-17,Stavanger,Norway,Male,,,,12/11/1938,Oslo,Norway
107,1921,Physics,The_Nobel_Prize_in_Physics_1921,"""for_his_services_to_Theoretical_Physics,_and_especially_for_his_discovery_of_the_law_of_the_photoelectric_effect""",1-Jan,26,Individual,Albert_Einstein,1879-03-14,Ulm,Germany,Male,Kaiser-Wilhelm-Institut_(now_Max-Planck-Institut)_für_Physik,Berlin,Germany,4/18/1955,"Princeton,_NJ",United_States_of_America
108,1922,Chemistry,The_Nobel_Prize_in_Chemistry_1922,"""for_his_discovery,_by_means_of_his_mass_spectrograph,_of_isotopes,_in_a_large_number_of_non-radioactive_elements,_and_for_his_enunciation_of_the_whole-number_rule""",1-Jan,180,Individual,Francis_William_Aston,1877-09-01,Harborne,United_Kingdom,Male,University_of_Cambridge,Cambridge,United_Kingdom,11/20/1945,Cambridge,United_Kingdom
109,1922,Literature,The_Nobel_Prize_in_Literature_1922,"""for_the_happy_manner_in_which_he_has_continued_the_illustrious_traditions_of_the_Spanish_drama""",1-Jan,592,Individual,Jacinto_Benavente,1866-08-12,Madrid,Spain,Male,,,,7/14/1954,Madrid,Spain
110,1922,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1922,"""for_his_discovery_relating_to_the_production_of_heat_in_the_muscle""",2-Jan,311,Individual,Archibald_Vivian_Hill,1886-09-26,Bristol,United_Kingdom,Male,London_University,London,United_Kingdom,6/3/1977,Cambridge,United_Kingdom
111,1922,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1922,"""for_his_discovery_of_the_fixed_relationship_between_the_consumption_of_oxygen_and_the_metabolism_of_lactic_acid_in_the_muscle""",2-Jan,312,Individual,Otto_Fritz_Meyerhof,1884-04-12,Hanover,Germany,Male,Kiel_University,Kiel,Germany,10/6/1951,"Philadelphia,_PA",United_States_of_America
112,1922,Peace,The_Nobel_Peace_Prize_1922,,1-Jan,487,Individual,Fridtjof_Nansen,1861-10-10,Kristiania_(Oslo),Norway,Male,,,,5/13/1930,Oslo,Norway
113,1922,Physics,The_Nobel_Prize_in_Physics_1922,"""for_his_services_in_the_investigation_of_the_structure_of_atoms_and_of_the_radiation_emanating_from_them""",1-Jan,27,Individual,Niels_Henrik_David_Bohr,1885-10-07,Copenhagen,Denmark,Male,Copenhagen_University,Copenhagen,Denmark,11/18/1962,Copenhagen,Denmark
114,1923,Chemistry,The_Nobel_Prize_in_Chemistry_1923,"""for_his_invention_of_the_method_of_micro-analysis_of_organic_substances""",1-Jan,181,Individual,Fritz_Pregl,1869-09-03,Laibach_(Ljubljana),Austria-Hungary_(Slovenia),Male,Graz_University,Graz,Austria,12/13/1930,Graz,Austria
115,1923,Literature,The_Nobel_Prize_in_Literature_1923,"""for_his_always_inspired_poetry,_which_in_a_highly_artistic_form_gives_expression_to_the_spirit_of_a_whole_nation""",1-Jan,593,Individual,William_Butler_Yeats,1865-06-13,Dublin,Ireland,Male,,,,1/28/1939,Roquebrune-Cap-Martin,France
116,1923,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1923,"""for_the_discovery_of_insulin""",2-Jan,313,Individual,Frederick_Grant_Banting,1891-11-14,Alliston,Canada,Male,University_of_Toronto,Toronto,Canada,2/21/1941,Newfoundland,Canada
117,1923,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1923,"""for_the_discovery_of_insulin""",2-Jan,314,Individual,John_James_Rickard_Macleod,1876-09-06,Cluny,Scotland,Male,University_of_Toronto,Toronto,Canada,3/16/1935,Aberdeen,Scotland
118,1923,Physics,The_Nobel_Prize_in_Physics_1923,"""for_his_work_on_the_elementary_charge_of_electricity_and_on_the_photoelectric_effect""",1-Jan,28,Individual,Robert_Andrews_Millikan,1868-03-22,"Morrison,_IL",United_States_of_America,Male,California_Institute_of_Technology_(Caltech),"Pasadena,_CA",United_States_of_America,12/19/1953,"San_Marino,_CA",United_States_of_America
119,1924,Literature,The_Nobel_Prize_in_Literature_1924,"""for_his_great_national_epic,_<I>The_Peasants</I>""",1-Jan,594,Individual,Wladyslaw_Stanislaw_Reymont,1867-05-07,Kobiele_Wielkie,Russian_Empire_(Poland),Male,,,,12/5/1925,Warsaw,Poland
120,1924,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1924,"""for_his_discovery_of_the_mechanism_of_the_electrocardiogram""",1-Jan,315,Individual,Willem_Einthoven,1860-05-21,Semarang,"Java,_Dutch_East_Indies_(Indonesia)",Male,Leiden_University,Leiden,Netherlands,9/29/1927,Leiden,Netherlands
121,1924,Physics,The_Nobel_Prize_in_Physics_1924,"""for_his_discoveries_and_research_in_the_field_of_X-ray_spectroscopy""",1-Jan,29,Individual,Karl_Manne_Georg_Siegbahn,1886-12-03,Lund,Sweden,Male,Uppsala_University,Uppsala,Sweden,9/26/1978,Ängelholm,Sweden
122,1925,Chemistry,The_Nobel_Prize_in_Chemistry_1925,"""for_his_demonstration_of_the_heterogenous_nature_of_colloid_solutions_and_for_the_methods_he_used,_which_have_since_become_fundamental_in_modern_colloid_chemistry""",1-Jan,182,Individual,Richard_Adolf_Zsigmondy,1865-04-01,Vienna,Austrian_Empire_(Austria),Male,Goettingen_University,Göttingen,Germany,9/24/1929,Göttingen,Germany
123,1925,Literature,The_Nobel_Prize_in_Literature_1925,"""for_his_work_which_is_marked_by_both_idealism_and_humanity,_its_stimulating_satire_often_being_infused_with_a_singular_poetic_beauty""",1-Jan,596,Individual,George_Bernard_Shaw,1856-07-26,Dublin,Ireland,Male,,,,11/2/1950,Ayot_St._Lawrence,United_Kingdom
124,1925,Peace,The_Nobel_Peace_Prize_1925,,2-Jan,488,Individual,Sir_Austen_Chamberlain,1863-10-16,Birmingham,United_Kingdom,Male,,,,3/16/1937,London,United_Kingdom
125,1925,Peace,The_Nobel_Peace_Prize_1925,,2-Jan,489,Individual,Charles_Gates_Dawes,1865-08-27,"Marietta,_OH",United_States_of_America,Male,,,,4/23/1951,"Evanston,_IL",United_States_of_America
126,1925,Physics,The_Nobel_Prize_in_Physics_1925,"""for_their_discovery_of_the_laws_governing_the_impact_of_an_electron_upon_an_atom""",2-Jan,30,Individual,James_Franck,1882-08-26,Hamburg,Germany,Male,Goettingen_University,Göttingen,Germany,5/21/1964,Göttingen,West_Germany_(Germany)
127,1925,Physics,The_Nobel_Prize_in_Physics_1925,"""for_their_discovery_of_the_laws_governing_the_impact_of_an_electron_upon_an_atom""",2-Jan,31,Individual,Gustav_Ludwig_Hertz,1887-07-22,Hamburg,Germany,Male,Halle_University,Halle,Germany,10/30/1975,Berlin,East_Germany
128,1926,Chemistry,The_Nobel_Prize_in_Chemistry_1926,"""for_his_work_on_disperse_systems""",1-Jan,183,Individual,The_(Theodor)_Svedberg,1884-08-30,Fleräng,Sweden,Male,Uppsala_University,Uppsala,Sweden,2/25/1971,Örebro,Sweden
129,1926,Literature,The_Nobel_Prize_in_Literature_1926,"""for_her_idealistically_inspired_writings_which_with_plastic_clarity_picture_the_life_on_her_native_island_and_with_depth_and_sympathy_deal_with_human_problems_in_general""",1-Jan,597,Individual,Grazia_Deledda,1871-09-27,"Nuoro,_Sardinia",Italy,Female,,,,8/15/1936,Rome,Italy
130,1926,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1926,"""for_his_discovery_of_the_Spiroptera_carcinoma""",1-Jan,316,Individual,Johannes_Andreas_Grib_Fibiger,1867-04-23,Silkeborg,Denmark,Male,Copenhagen_University,Copenhagen,Denmark,1/30/1928,Copenhagen,Denmark
131,1926,Peace,The_Nobel_Peace_Prize_1926,,2-Jan,490,Individual,Aristide_Briand,1862-03-28,Nantes,France,Male,,,,3/7/1932,Paris,France
132,1926,Peace,The_Nobel_Peace_Prize_1926,,2-Jan,491,Individual,Gustav_Stresemann,1878-05-10,Berlin,Germany,Male,,,,10/3/1929,Berlin,Germany
133,1926,Physics,The_Nobel_Prize_in_Physics_1926,"""for_his_work_on_the_discontinuous_structure_of_matter,_and_especially_for_his_discovery_of_sedimentation_equilibrium""",1-Jan,32,Individual,Jean_Baptiste_Perrin,1870-09-30,Lille,France,Male,Sorbonne_University,Paris,France,4/17/1942,"New_York,_NY",United_States_of_America
134,1927,Chemistry,The_Nobel_Prize_in_Chemistry_1927,"""for_his_investigations_of_the_constitution_of_the_bile_acids_and_related_substances""",1-Jan,184,Individual,Heinrich_Otto_Wieland,1877-06-04,Pforzheim,Germany,Male,Munich_University,Munich,Germany,8/5/1957,Munich,West_Germany_(Germany)
135,1927,Literature,The_Nobel_Prize_in_Literature_1927,"""in_recognition_of_his_rich_and_vitalizing_ideas_and_the_brilliant_skill_with_which_they_have_been_presented""",1-Jan,600,Individual,Henri_Bergson,1859-10-18,Paris,France,Male,,,,1/4/1941,Paris,France
136,1927,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1927,"""for_his_discovery_of_the_therapeutic_value_of_malaria_inoculation_in_the_treatment_of_dementia_paralytica""",1-Jan,317,Individual,Julius_Wagner-Jauregg,1857-03-07,Wels,Austria,Male,Vienna_University,Vienna,Austria,9/27/1940,Vienna,Austria
137,1927,Peace,The_Nobel_Peace_Prize_1927,,2-Jan,492,Individual,Ferdinand_Buisson,1841-12-20,Paris,France,Male,,,,2/16/1932,Thieuloy-Saint-Antoine,France
138,1927,Peace,The_Nobel_Peace_Prize_1927,,2-Jan,493,Individual,Ludwig_Quidde,1858-03-23,Bremen,Germany,Male,,,,3/4/1941,Geneva,Switzerland
139,1927,Physics,The_Nobel_Prize_in_Physics_1927,"""for_his_discovery_of_the_effect_named_after_him""",2-Jan,33,Individual,Arthur_Holly_Compton,1892-09-10,"Wooster,_OH",United_States_of_America,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,3/15/1962,"Berkeley,_CA",United_States_of_America
140,1927,Physics,The_Nobel_Prize_in_Physics_1927,"""for_his_method_of_making_the_paths_of_electrically_charged_particles_visible_by_condensation_of_vapour""",2-Jan,34,Individual,Charles_Thomson_Rees_Wilson,1869-02-14,Glencorse,Scotland,Male,University_of_Cambridge,Cambridge,United_Kingdom,11/15/1959,Carlops,Scotland
141,1928,Chemistry,The_Nobel_Prize_in_Chemistry_1928,"""for_the_services_rendered_through_his_research_into_the_constitution_of_the_sterols_and_their_connection_with_the_vitamins""",1-Jan,185,Individual,Adolf_Otto_Reinhold_Windaus,1876-12-25,Berlin,Germany,Male,Goettingen_University,Göttingen,Germany,6/9/1959,Göttingen,West_Germany_(Germany)
142,1928,Literature,The_Nobel_Prize_in_Literature_1928,"""principally_for_her_powerful_descriptions_of_Northern_life_during_the_Middle_Ages""",1-Jan,601,Individual,Sigrid_Undset,1882-05-20,Kalundborg,Denmark,Female,,,,6/10/1949,Lillehammer,Norway
143,1928,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1928,"""for_his_work_on_typhus""",1-Jan,318,Individual,Charles_Jules_Henri_Nicolle,1866-09-21,Rouen,France,Male,Institut_Pasteur,Tunis,,2/28/1936,Tunis,Tunisia
144,1928,Physics,The_Nobel_Prize_in_Physics_1928,"""for_his_work_on_the_thermionic_phenomenon_and_especially_for_the_discovery_of_the_law_named_after_him""",1-Jan,35,Individual,Owen_Willans_Richardson,1879-04-26,Dewsbury,United_Kingdom,Male,London_University,London,United_Kingdom,2/15/1959,Alton,United_Kingdom
145,1929,Chemistry,The_Nobel_Prize_in_Chemistry_1929,"""for_their_investigations_on_the_fermentation_of_sugar_and_fermentative_enzymes""",2-Jan,186,Individual,Arthur_Harden,1865-10-12,Manchester,United_Kingdom,Male,London_University,London,United_Kingdom,6/17/1940,Bourne,United_Kingdom
146,1929,Chemistry,The_Nobel_Prize_in_Chemistry_1929,"""for_their_investigations_on_the_fermentation_of_sugar_and_fermentative_enzymes""",2-Jan,187,Individual,Hans_Karl_August_Simon_von_Euler-Chelpin,1873-02-15,Augsburg,Germany,Male,Stockholm_University,Stockholm,Sweden,11/6/1964,Stockholm,Sweden
147,1929,Literature,The_Nobel_Prize_in_Literature_1929,"""principally_for_his_great_novel,_<I>Buddenbrooks</I>,_which_has_won_steadily_increased_recognition_as_one_of_the_classic_works_of_contemporary_literature""",1-Jan,602,Individual,Thomas_Mann,1875-06-06,Lübeck,Germany,Male,,,,8/12/1955,Zurich,Switzerland
148,1929,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1929,"""for_his_discovery_of_the_antineuritic_vitamin""",2-Jan,319,Individual,Christiaan_Eijkman,1858-08-11,Nijkerk,Netherlands,Male,Utrecht_University,Utrecht,Netherlands,11/5/1930,Utrecht,Netherlands
149,1929,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1929,"""for_his_discovery_of_the_growth-stimulating_vitamins""",2-Jan,320,Individual,Sir_Frederick_Gowland_Hopkins,1861-06-20,Eastbourne,United_Kingdom,Male,University_of_Cambridge,Cambridge,United_Kingdom,5/16/1947,Cambridge,United_Kingdom
150,1929,Peace,The_Nobel_Peace_Prize_1929,,1-Jan,494,Individual,Frank_Billings_Kellogg,1856-12-22,"Potsdam,_NY",United_States_of_America,Male,,,,12/21/1937,"St._Paul,_MN",United_States_of_America
151,1929,Physics,The_Nobel_Prize_in_Physics_1929,"""for_his_discovery_of_the_wave_nature_of_electrons""",1-Jan,36,Individual,Prince_Louis-Victor_Pierre_Raymond_de_Broglie,1892-08-15,Dieppe,France,Male,"Sorbonne_University,_Institut_Henri_Poincaré",Paris,France,3/19/1987,Paris,France
152,1930,Chemistry,The_Nobel_Prize_in_Chemistry_1930,"""for_his_researches_into_the_constitution_of_haemin_and_chlorophyll_and_especially_for_his_synthesis_of_haemin""",1-Jan,188,Individual,Hans_Fischer,1881-07-27,Hoechst,Germany,Male,Technische_Hochschule_(Institute_of_Technology),Munich,Germany,3/31/1945,Munich,Germany
153,1930,Literature,The_Nobel_Prize_in_Literature_1930,"""for_his_vigorous_and_graphic_art_of_description_and_his_ability_to_create,_with_wit_and_humour,_new_types_of_characters""",1-Jan,603,Individual,Sinclair_Lewis,1885-02-07,"Sauk_Centre,_MN",United_States_of_America,Male,,,,1/10/1951,Rome,Italy
154,1930,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1930,"""for_his_discovery_of_human_blood_groups""",1-Jan,321,Individual,Karl_Landsteiner,1868-06-14,Vienna,Austrian_Empire_(Austria),Male,Rockefeller_Institute_for_Medical_Research,"New_York,_NY",United_States_of_America,6/26/1943,"New_York,_NY",United_States_of_America
155,1930,Peace,The_Nobel_Peace_Prize_1930,,1-Jan,495,Individual,Lars_Olof_Jonathan_(Nathan)_Söderblom,1866-01-15,Trönö,Sweden,Male,,,,7/12/1931,Uppsala,Sweden
156,1930,Physics,The_Nobel_Prize_in_Physics_1930,"""for_his_work_on_the_scattering_of_light_and_for_the_discovery_of_the_effect_named_after_him""",1-Jan,37,Individual,Sir_Chandrasekhara_Venkata_Raman,1888-11-07,Tiruchirappalli,India,Male,Calcutta_University,Calcutta,India,11/21/1970,Bangalore,India
157,1931,Chemistry,The_Nobel_Prize_in_Chemistry_1931,"""in_recognition_of_their_contributions_to_the_invention_and_development_of_chemical_high_pressure_methods""",2-Jan,189,Individual,Carl_Bosch,1874-08-27,Cologne,Germany,Male,University_of_Heidelberg,Heidelberg,Germany,4/26/1940,Heidelberg,Germany
